id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,year,score,overviewmod,genresmod,soup
508,Love Actually,7.1,6047,Released,2003-09-07,244931766,135,False,/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,40000000,http://www.loveactually.com/,tt0314331,en,Love Actually,Eight London couples try to deal with their relationships in different ways. Their tryst with love makes them discover how complicated relationships can be.,23.456,/7QPeVsr9rcFU9Gl90yg0gTOTpVv.jpg,The Ultimate Romantic Comedy.,"Comedy, Romance, Drama","Working Title Films, DNA Films, Universal Pictures, StudioCanal","France, United Kingdom","English, French, Portuguese","london, england, usa president, rock star, school performance, love at first sight, holiday, war on terror, marseille, france, office, christmas party, language barrier, prime minister, press conference, bars and restaurants, valentine's day, heathrow airport, multiple storylines, christmas",2003.0,7.034857313606038,"['eight', 'london', 'couples', 'try', 'deal', 'relationships', 'different', 'ways', 'tryst', 'love', 'makes', 'discover', 'complicated', 'relationships']","['comedy', 'romance', 'drama']",eight london couples try deal relationships different ways tryst love makes discover complicated relationships comedy romance drama
238636,The Purge: Anarchy,6.649,6042,Released,2014-07-17,111928365,104,False,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,9000000,,tt2975578,en,The Purge: Anarchy,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",36.694,/f2HD5iVhJWWv72QVWThUKk09zYy.jpg,Welcome to America where one night a year all crime is legal,"Horror, Thriller","Why Not Productions, Platinum Dunes, Blumhouse Productions, 5150 Action, Universal Pictures","France, United States of America",English,"sniper, psychopath, bus, assault rifle, machete, sequel, revenge, murder, rampage, motorcycle, masked man, death, survival horror, martyr, gatling gun, purge",2014.0,6.611744797935806,"['one', 'night', 'per', 'year', 'government', 'sanctions', 'hour', 'period', 'citizens', 'commit', 'crime', 'wish', 'including', 'murder', 'without', 'fear', 'punishment', 'imprisonment', 'leo', 'sergeant', 'lost', 'son', 'plans', 'vigilante', 'mission', 'revenge', 'mayhem', 'however', 'instead', 'deathdealing', 'avenger', 'becomes', 'unexpected', 'protector', 'four', 'innocent', 'strangers', 'desperately', 'need', 'help', 'survive', 'night']","['horror', 'thriller']",one night per year government sanctions hour period citizens commit crime wish including murder without fear punishment imprisonment leo sergeant lost son plans vigilante mission revenge mayhem however instead deathdealing avenger becomes unexpected protector four innocent strangers desperately need help survive night horror thriller
322,Mystic River,7.746,6036,Released,2003-03-03,156822020,138,False,/ah9hRJhdMMLkntNDIatKwncNJra.jpg,25000000,,tt0327056,en,Mystic River,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,25.675,/1tyi6RZzbJ9bE0g0GUf6Q7BWLvv.jpg,"We bury our sins, we wash them clean.","Thriller, Crime, Drama, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, NPV Entertainment, Malpaso Productions",United States of America,English,"child abuse, sexual abuse, workers' quarter, based on novel or book, loss of loved one, suppressed past, boston, massachusetts, repayment, arbitrary law, loyalty, massachusetts, whodunit, guilt, childhood sexual abuse, vengeance, poker race, massachusetts, usa, sex abuse",2003.0,7.640690946931551,"['lives', 'three', 'men', 'childhood', 'friends', 'shattered', 'one', 'suffers', 'family', 'tragedy']","['thriller', 'crime', 'drama', 'mystery']",lives three men childhood friends shattered one suffers family tragedy thriller crime drama mystery
241259,Alice Through the Looking Glass,6.55,6025,Released,2016-05-25,299457024,113,False,/A6d09KtZKdVGSg0gzsldjDwwvhD.jpg,170000000,http://movies.disney.com/alice-through-the-looking-glass,tt2567026,en,Alice Through the Looking Glass,Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.,34.545,/4g043PWVXkjHkxEEsEfwuAxlM8i.jpg,It's time for a little madness.,"Adventure, Family, Fantasy","Legend3D, Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions","United Kingdom, United States of America",English,"based on novel or book, clock, queen, sequel, psychotic, dark fantasy, aftercreditsstinger, duringcreditsstinger, disturbed, insecure, mad hatter, live action remake, mischievous, absurd, demeaning, derogatory, disdainful, disgusted, disheartening",2016.0,6.518795181118388,"['alice', 'kingsleigh', 'returns', 'underland', 'faces', 'new', 'adventure', 'saving', 'mad', 'hatter']","['adventure', 'family', 'fantasy']",alice kingsleigh returns underland faces new adventure saving mad hatter adventure family fantasy
11631,Mamma Mia!,6.966,6024,Released,2008-07-03,609841637,108,False,/ns9T8glyF7mYwxrcUHXm22nMf9t.jpg,52000000,http://www.mammamiamovie.com,tt0795421,en,Mamma Mia!,"An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",25.811,/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg,Take a trip down the aisle you'll never forget,"Comedy, Romance","Littlestar, Playtone, Internationale Filmproduktion Richter","Germany, United Kingdom, United States of America","English, Greek","single parent, parent child relationship, greece, musical, romantic comedy, based on play or musical, single, based on song, poem or rhyme, hotel manager, greek island, duringcreditsstinger, woman director, mother daughter relationship, lgbt interest, jukebox musical, abba, music movie",2008.0,6.908948192979064,"['independent', 'single', 'mother', 'owns', 'small', 'hotel', 'greek', 'island', 'marry', 'spirited', 'young', 'daughter', 'shes', 'raised', 'alone', 'daughter', 'secretly', 'invited', 'three', 'mothers', 'exlovers', 'hopes', 'finding', 'biological', 'father']","['comedy', 'romance']",independent single mother owns small hotel greek island marry spirited young daughter shes raised alone daughter secretly invited three mothers exlovers hopes finding biological father comedy romance
334533,Captain Fantastic,7.912,6017,Released,2016-07-08,23123592,118,False,/tMyVb5CXHnBLQ8V7s0FuFA5V9nP.jpg,5000000,http://www.bleeckerstreetmedia.com/captainfantastic,tt3553976,en,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,27.428,/2sFME73GaD8UsUxPUKe60cPdLif.jpg,He Prepared Them for Everything Except the Outside World.,"Adventure, Drama","Electric City Entertainment, ShivHans Pictures",United States of America,"Esperanto, English","parent child relationship, new mexico, socialism, wilderness, road trip, family relationships, survivalist, homeschooling, in-laws, mental illness, death of mother, washington state, bohemian, school bus, isolated house, naturalist, off the grid, death of wife, social isolation, noam chomsky, living off the grid, pacific northwest",2016.0,7.796055835957688,"['father', 'living', 'forests', 'pacific', 'northwest', 'six', 'young', 'kids', 'tries', 'assimilate', 'back', 'society']","['adventure', 'drama']",father living forests pacific northwest six young kids tries assimilate back society adventure drama
7345,There Will Be Blood,8.085,5985,Released,2007-12-26,77208711,158,False,/8LRcCJjbQI552BMCuGgYqph8USS.jpg,25000000,https://www.netflix.com/title/70075473,tt0469494,en,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",28.909,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,There will be greed. There will be vengeance.,Drama,"Paramount Vantage, Miramax, Ghoulardi Film Company",United States of America,English,"california, petrol, sibling relationship, based on novel or book, capitalism, pastor, deaf-mute, american dream, narcissism, fanatic, father, baptism, misanthrophy, money, oil, religion, church, killer, alcoholic, oil industry, child abandonment, character study, bowling alley, sign languages, adopted son, 1900s, personality change, pipeline, milkshake, oilfields",2007.0,7.95766216220309,"['ruthless', 'silver', 'miner', 'turned', 'oil', 'prospector', 'daniel', 'plainview', 'moves', 'oilrich', 'california', 'using', 'son', 'project', 'trustworthy', 'familyman', 'image', 'plainview', 'cons', 'local', 'landowners', 'selling', 'valuable', 'properties', 'pittance', 'however', 'local', 'preacher', 'eli', 'sunday', 'suspects', 'plainviews', 'motives', 'intentions', 'starting', 'slowburning', 'feud', 'threatens', 'lives']",['drama'],ruthless silver miner turned oil prospector daniel plainview moves oilrich california using son project trustworthy familyman image plainview cons local landowners selling valuable properties pittance however local preacher eli sunday suspects plainviews motives intentions starting slowburning feud threatens lives drama
364,Batman Returns,6.913,5985,Released,1992-06-19,280000000,126,False,/3WP0RObZ2t7ShHfqQpKPljF9B22.jpg,80000000,,tt0103776,en,Batman Returns,"While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.",29.261,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,"The Bat, the Cat, the Penguin.","Action, Fantasy","Warner Bros. Pictures, DC Comics",United States of America,English,"double life, corruption, darkness, crime fighter, superhero, hallucination, villain, christmas tree, based on comic, revenge, vigilante, dark hero, super power, super villain, deformed, bird cage, evil circus, christmas, good versus evil, burton",1992.0,6.85891216220309,"['batman', 'deals', 'deformed', 'man', 'calling', 'penguin', 'employee', 'corrupt', 'businessman', 'transforms', 'catwoman']","['action', 'fantasy']",batman deals deformed man calling penguin employee corrupt businessman transforms catwoman action fantasy
2649,The Game,7.56,5975,Released,1997-09-12,109423648,129,False,/k7GM13qRYSour3lk90Dq1EwdpoW.jpg,50000000,https://www.criterion.com/films/28058-the-game,tt0119174,en,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",24.586,/4UOa079915QjiTA2u5hT2yKVgUu.jpg,What do you get for the man who has everything?,"Drama, Thriller, Mystery","PolyGram Filmed Entertainment, Propaganda Films",United States of America,"Cantonese, German, English","suicide, sibling relationship, san francisco, california, birthday, gun, key, manipulation, restaurant, danger of life, birthday party, game, millionaire, surprising, trapped in an elevator, birthday present, investment banker, puzzlement",1997.0,7.46532636390093,"['honor', 'birthday', 'san', 'francisco', 'banker', 'nicholas', 'van', 'orton', 'financial', 'genius', 'coldhearted', 'loner', 'receives', 'unusual', 'present', 'younger', 'brother', 'conrad', 'gift', 'certificate', 'play', 'unique', 'kind', 'game', 'nary', 'nanosecond', 'nicholas', 'finds', 'consumed', 'dangerous', 'set', 'everchanging', 'rules', 'unable', 'distinguish', 'charade', 'ends', 'reality', 'begins']","['drama', 'thriller', 'mystery']",honor birthday san francisco banker nicholas van orton financial genius coldhearted loner receives unusual present younger brother conrad gift certificate play unique kind game nary nanosecond nicholas finds consumed dangerous set everchanging rules unable distinguish charade ends reality begins drama thriller mystery
44896,Rango,6.825,5969,Released,2011-03-02,245724603,107,False,/6B2tOYhaIpv3kPKBkvdebX624Gw.jpg,135000000,http://www.rangomovie.com/,tt1192628,en,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",69.598,/oVeRl1SRADz74OrY97usmP1flLV.jpg,Heroes come in all different colors.,"Animation, Comedy, Family, Western, Adventure","Paramount, Nickelodeon Movies, GK Films, Blind Wink, Industrial Light & Magic",United States of America,English,"hero, gunslinger, sheriff, nevada, mayor, pet, native american, water supply, outlaw, water shortage, spirit, mariachi, disillusionment, desert, construction, frontier town, small western town, animal life, animal protagonist, old west, high noon",2011.0,6.776290082208625,"['rango', 'lost', 'family', 'pet', 'accidentally', 'winds', 'gritty', 'gunslinging', 'town', 'dirt', 'lessthancourageous', 'lizard', 'suddenly', 'finds', 'stands', 'welcomed', 'last', 'hope', 'town', 'waiting', 'new', 'sheriff', 'rango', 'forced', 'play', 'new', 'role', 'hilt']","['animation', 'comedy', 'family', 'western', 'adventure']",rango lost family pet accidentally winds gritty gunslinging town dirt lessthancourageous lizard suddenly finds stands welcomed last hope town waiting new sheriff rango forced play new role hilt animation comedy family western adventure
676,Pearl Harbor,6.932,5944,Released,2001-05-21,449220945,183,False,/zv1xOEQzebKyku349qDZ085FZlO.jpg,140000000,,tt0213149,en,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",33.063,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,It takes a moment to change history. It takes love to change lives.,"War, History, Romance, Drama","Jerry Bruckheimer Films, Touchstone Pictures",United States of America,"French, English, Japanese","army, airplane, nurse, patriotism, hawaii, world war ii, pilot, pearl harbor, u.s. air force, dyslexia, pacific war, love, pin-up",2001.0,6.876367372458541,"['lifelong', 'friendship', 'rafe', 'mccawley', 'danny', 'walker', 'put', 'ultimate', 'test', 'two', 'ace', 'fighter', 'pilots', 'become', 'entangled', 'love', 'triangle', 'beautiful', 'naval', 'nurse', 'evelyn', 'johnson', 'rivalry', 'friendsturnedfoes', 'immediately', 'put', 'hold', 'find', 'center', 'japans', 'devastating', 'attack', 'pearl', 'harbor', 'dec']","['war', 'history', 'romance', 'drama']",lifelong friendship rafe mccawley danny walker put ultimate test two ace fighter pilots become entangled love triangle beautiful naval nurse evelyn johnson rivalry friendsturnedfoes immediately put hold find center japans devastating attack pearl harbor dec war history romance drama
51540,Horrible Bosses,6.565,5940,Released,2011-07-08,209838559,98,False,/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,35000000,http://horriblebossesmovie.warnerbros.com/index.html,tt1499658,en,Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",25.142,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,Ever wish your boss was dead?,"Comedy, Crime","New Line Cinema, Rat Entertainment",United States of America,English,"bad boss, employee, death of father, stakeout, duringcreditsstinger",2011.0,6.532432598754461,"['nick', 'kurt', 'dale', 'thing', 'would', 'make', 'daily', 'grind', 'tolerable', 'would', 'grind', 'intolerable', 'bosses', 'dust', 'quitting', 'option', 'benefit', 'fewtoomany', 'drinks', 'dubious', 'advice', 'hustling', 'excon', 'three', 'friends', 'devise', 'convoluted', 'seemingly', 'foolproof', 'plan', 'rid', 'respective', 'employers', 'permanently']","['comedy', 'crime']",nick kurt dale thing would make daily grind tolerable would grind intolerable bosses dust quitting option benefit fewtoomany drinks dubious advice hustling excon three friends devise convoluted seemingly foolproof plan rid respective employers permanently comedy crime
200727,"Love, Rosie",7.837,5918,Released,2014-10-16,4439431,102,False,/txDX7lBx8bBhF7dRCEfDYmAmdnk.jpg,0,,tt1638002,en,"Love, Rosie","Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",29.428,/rpD0t7DhzJVadnzgxSYrqljQTL2.jpg,Right Love. Wrong Time.,"Romance, Drama, Comedy","Constantin Film, Octagon Films, Canyon Creek Films, Mister Smith Entertainment, FFF Bayern, FFA, MEDIA Programme of the European Union, OMDC","Belgium, Canada, Germany, Ireland, United Kingdom",English,"friendship, based on novel or book, love, best friend, valentine's day, teenage pregnancy, friends in love, missed opportunity",2014.0,7.723975976492722,"['since', 'moment', 'met', 'age', 'rosie', 'alex', 'best', 'friends', 'facing', 'highs', 'lows', 'growing', 'side', 'side', 'fleeting', 'shared', 'moment', 'one', 'missed', 'opportunity', 'decisions', 'follow', 'send', 'lives', 'completely', 'different', 'directions', 'navigates', 'complexities', 'life', 'love', 'everything', 'always', 'find', 'way', 'back', 'friendship', 'something']","['romance', 'drama', 'comedy']",since moment met age rosie alex best friends facing highs lows growing side side fleeting shared moment one missed opportunity decisions follow send lives completely different directions navigates complexities life love everything always find way back friendship something romance drama comedy
2454,The Chronicles of Narnia: Prince Caspian,6.616,5916,Released,2008-05-15,419665568,150,False,/9pBv1BOSloAUgAkF0meJWdnbV4Q.jpg,225000000,,tt0499448,en,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",39.516,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,Everything you know is about to change forever.,"Adventure, Family, Fantasy","Walt Disney Pictures, Walden Media, Stillking Films, Ozumi Films, Propeler, Silverbell Films, Revolution Sun Studios","Czech Republic, Poland, Slovenia, United States of America",English,"witch, epic, sibling relationship, based on novel or book, faith, lion, wretch, prince, matter of life and death, uncle, family relationships, battle, based on children's book, fantasy world, 1940s, high fantasy, isekai, based on young adult novel, good versus evil",2008.0,6.5800864993673045,"['one', 'year', 'incredible', 'adventures', 'lion', 'witch', 'wardrobe', 'peter', 'edmund', 'lucy', 'susan', 'pevensie', 'return', 'narnia', 'aid', 'young', 'prince', 'whose', 'life', 'threatened', 'evil', 'king', 'miraz', 'help', 'colorful', 'cast', 'new', 'characters', 'including', 'trufflehunter', 'badger', 'nikabrik', 'dwarf', 'pevensie', 'clan', 'embarks', 'incredible', 'quest', 'ensure', 'narnia', 'returned', 'rightful', 'heir']","['adventure', 'family', 'fantasy']",one year incredible adventures lion witch wardrobe peter edmund lucy susan pevensie return narnia aid young prince whose life threatened evil king miraz help colorful cast new characters including trufflehunter badger nikabrik dwarf pevensie clan embarks incredible quest ensure narnia returned rightful heir adventure family fantasy
1933,The Others,7.612,5916,Released,2001-08-02,209947037,101,False,/y5hbHJbERDFurustaqcVamN84Y0.jpg,17000000,,tt0230600,en,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",40.216,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,Sooner or later they’ll find you.,"Horror, Mystery, Thriller","Cruise/Wagner Productions, Canal+, Sogecine, Las Producciones del Escorpion, Dimension Films, StudioCanal","France, Spain, United States of America",English,"nightmare, suicide attempt, christianity, shotgun, servant, cemetery, world war ii, nanny, haunted house, bible, channel islands, mansion, soldier, gardener, photosensitivity, 1940s, spiritism, jersey island",2001.0,7.51315633309652,"['grace', 'religious', 'woman', 'lives', 'old', 'house', 'kept', 'dark', 'two', 'children', 'anne', 'nicholas', 'rare', 'sensitivity', 'light', 'family', 'begins', 'suspect', 'house', 'haunted', 'grace', 'fights', 'protect', 'children', 'cost', 'face', 'strange', 'events', 'disturbing', 'visions']","['horror', 'mystery', 'thriller']",grace religious woman lives old house kept dark two children anne nicholas rare sensitivity light family begins suspect house haunted grace fights protect children cost face strange events disturbing visions horror mystery thriller
567,Rear Window,8.359,5893,Released,1954-08-01,37034514,112,False,/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg,1000000,,tt0047396,en,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,27.612,/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,It only takes one witness to spoil the perfect crime.,"Thriller, Mystery","Paramount, Patron Inc.",United States of America,English,"nurse, isolation, photographer, suspicion of murder, girlfriend, salesman, neighbor, whodunit, convalescence, voyeurism, voyeur, missing wife, homebound, psychotic obsessions, suspicious behavior, flower bed, visiting nurse, the boy who cried wolf, howdunnit, restricted setting",1954.0,8.21242486387548,"['wheelchairbound', 'photographer', 'spies', 'neighbors', 'apartment', 'window', 'becomes', 'convinced', 'one', 'committed', 'murder']","['thriller', 'mystery']",wheelchairbound photographer spies neighbors apartment window becomes convinced one committed murder thriller mystery
206487,Predestination,7.442,5889,Released,2014-08-28,4942449,97,False,/u5JKxjMuKk0dVXqmS4e4gHo8pfg.jpg,5500000,https://www.sonypictures.com/movies/predestination,tt2397535,en,Predestination,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",30.577,/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,To save the future he must reshape the past.,"Science Fiction, Thriller","Screen Queensland, Screen Australia, Blacklab Entertainment, Wolfhound Pictures",Australia,English,"mission, orphanage, pregnancy, bomber, secret organization, time travel, bartender, time machine, intersexuality, terrorism, loner, time paradox, intersex, temporal agent",2014.0,7.35351912269474,"['predestination', 'chronicles', 'life', 'temporal', 'agent', 'sent', 'intricate', 'series', 'timetravel', 'journeys', 'designed', 'prevent', 'future', 'killers', 'committing', 'crimes', 'final', 'assignment', 'agent', 'must', 'stop', 'one', 'criminal', 'eluded', 'throughout', 'time', 'prevent', 'devastating', 'attack', 'thousands', 'lives', 'lost']","['sciencefiction', 'thriller']",predestination chronicles life temporal agent sent intricate series timetravel journeys designed prevent future killers committing crimes final assignment agent must stop one criminal eluded throughout time prevent devastating attack thousands lives lost sciencefiction thriller
270303,It Follows,6.56,5882,Released,2014-09-24,14674076,101,False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,2000000,,tt3235888,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",35.095,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,"It doesn’t think, it doesn’t feel, it doesn’t give up.","Horror, Mystery","Two Flints, Northern Lights Films, Animal Kingdom",United States of America,English,"beach, chase, supernatural, friends, vision, teenage girl, school, detroit, michigan, evil, voyeurism, sexually transmitted disease, young adult, followed, ambiguity, ambiguous",2014.0,6.527449489492839,"['carefree', 'teenager', 'jay', 'sleeps', 'older', 'boyfriend', 'first', 'time', 'learns', 'latest', 'recipient', 'fatal', 'curse', 'passed', 'victim', 'victim', 'via', 'sexual', 'intercourse', 'death', 'jay', 'learns', 'creep', 'inexorably', 'toward', 'either', 'friend', 'stranger', 'jays', 'friends', 'dont', 'believe', 'seemingly', 'paranoid', 'ravings', 'begin', 'see', 'phantom', 'assassins', 'band', 'together', 'help', 'defend']","['horror', 'mystery']",carefree teenager jay sleeps older boyfriend first time learns latest recipient fatal curse passed victim victim via sexual intercourse death jay learns creep inexorably toward either friend stranger jays friends dont believe seemingly paranoid ravings begin see phantom assassins band together help defend horror mystery
80278,The Impossible,7.363,5880,Released,2012-09-09,198087212,113,False,/hLkqcDwck2MBqVsVulIOWLLIKIc.jpg,45000000,,tt1649419,en,The Impossible,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",21.538,/k0DLCiDbnYywOHiISALbl2EH2NE.jpg,Nothing is more powerful than the human spirit.,"Adventure, Drama, Thriller","Summit Entertainment, Apaches Entertainment, Canal+ España, ICAA, IVAC, Mediaset España, La Trini, Generalitat Valenciana, Telecinco Cinema, VS Service, Lionsgate","Spain, United States of America","English, Swedish, Thai","human vs nature, natural disaster, thailand, tsunami, historical fiction, family vacation, struggle for survival, survival horror, tidal wave, catastrophe, swept away, separation from family, boxing day, disaster movie, man vs nature",2012.0,7.279412365584413,"['december', 'closeknit', 'family', 'maria', 'henry', 'three', 'sons', 'begin', 'winter', 'vacation', 'thailand', 'day', 'christmas', 'idyllic', 'holiday', 'turns', 'incomprehensible', 'nightmare', 'terrifying', 'roar', 'rises', 'depths', 'sea', 'followed', 'wall', 'black', 'water', 'devours', 'everything', 'path', 'though', 'maria', 'family', 'face', 'darkest', 'hour', 'unexpected', 'displays', 'kindness', 'courage', 'ameliorate', 'terror']","['adventure', 'drama', 'thriller']",december closeknit family maria henry three sons begin winter vacation thailand day christmas idyllic holiday turns incomprehensible nightmare terrifying roar rises depths sea followed wall black water devours everything path though maria family face darkest hour unexpected displays kindness courage ameliorate terror adventure drama thriller
22881,The Blind Side,7.692,5868,Released,2009-11-20,309208309,129,False,/zndjQ64SrM5Bo6xMuofCYP8yBhd.jpg,29000000,http://www.theblindsidemovie.com/,tt0878804,en,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",35.267,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,Based on the extraordinary true story,Drama,"Warner Bros. Pictures, Alcon Entertainment",United States of America,English,"sports, american football, adoption, private school, education, based on true story, memphis, tennessee, duringcreditsstinger, christian, high school football",2009.0,7.58730592683972,"['story', 'michael', 'oher', 'homeless', 'traumatized', 'boy', 'became', 'american', 'football', 'player', 'first', 'round', 'nfl', 'draft', 'pick', 'help', 'caring', 'woman', 'family']",['drama'],story michael oher homeless traumatized boy became american football player first round nfl draft pick help caring woman family drama
57214,Project X,6.844,5867,Released,2012-03-01,102731865,88,False,/7bjSK3jQZf7lwEcwsux7Lso5eWi.jpg,12000000,https://www.warnerbros.com/movies/project-x,tt1636826,en,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",60.327,/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,Witness it,Comedy,"Silver Pictures, Green Hat Films",United States of America,English,"high school, birthday, birthday party, house party, teen movie, high school student, fake documentary",2012.0,6.793287303463857,"['three', 'high', 'school', 'seniors', 'throw', 'party', 'make', 'name', 'night', 'progresses', 'things', 'spiral', 'control', 'word', 'party', 'spreads']",['comedy'],three high school seniors throw party make name night progresses things spiral control word party spreads comedy
298,Ocean's Thirteen,6.72,5859,Released,2007-06-05,311312624,122,False,/nu9nyVoyHecM6Zj6nTeTRgv54mb.jpg,85000000,http://oceans13.warnerbros.com/,tt0496806,en,Ocean's Thirteen,"Danny Ocean's team of criminals are back and composing a plan more personal than ever. When ruthless casino owner Willy Bank doublecrosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that he and his team will do anything to bring down Willy Bank along with everything he's got. Even if it means asking for help from an enemy.",31.629,/3so07ghzmtbyhpFfzTucEnlfYRO.jpg,What are the odds of getting even? 13 to one.,"Crime, Thriller","Village Roadshow Pictures, Warner Bros. Pictures, Section Eight, Jerry Weintraub Productions",United States of America,"Spanish, English, French","casino, heist, thief, revenge, las vegas, pretending to be rich, labor strike",2007.0,6.677128514462213,"['danny', 'oceans', 'team', 'criminals', 'back', 'composing', 'plan', 'personal', 'ever', 'ruthless', 'casino', 'owner', 'willy', 'bank', 'doublecrosses', 'reuben', 'tishkoff', 'causing', 'heart', 'attack', 'danny', 'ocean', 'vows', 'team', 'anything', 'bring', 'willy', 'bank', 'along', 'everything', 'hes', 'got', 'even', 'means', 'asking', 'help', 'enemy']","['crime', 'thriller']",danny oceans team criminals back composing plan personal ever ruthless casino owner willy bank doublecrosses reuben tishkoff causing heart attack danny ocean vows team anything bring willy bank along everything hes got even means asking help enemy crime thriller
